i	position	H	language
188	first	3.7008086680874652	Italian
188	later	3.6440949229331103	Italian
189	first	3.6493499858632497	Italian
189	later	3.587609530565488	Italian
190	first	3.6508010532710045	Italian
190	later	3.591445452008513	Italian
191	first	3.6356122781530535	Italian
191	later	3.5936233186471713	Italian
192	first	3.666639369499383	Italian
192	later	3.593158510733637	Italian
193	first	3.699826807205601	Italian
193	later	3.621121565683846	Italian
194	first	3.6694322013176524	Italian
194	later	3.6351558844769105	Italian
195	first	3.648756086031448	Italian
195	later	3.593540021958222	Italian
196	first	3.6577673394660803	Italian
196	later	3.5932136246861686	Italian
197	first	3.638374583916251	Italian
197	later	3.5956939848524723	Italian
198	first	3.797859797485936	Italian
198	later	3.6113305078048277	Italian
199	first	3.6563742092603015	Italian
199	later	3.5868457888884313	Italian
200	first	3.7649018577473066	Italian
200	later	3.607051936011442	Italian
201	first	3.6707665046201043	Italian
201	later	3.5932151460699937	Italian
202	first	3.7652132798574427	Italian
202	later	3.609610581289341	Italian
203	first	3.68469311267	Italian
203	later	3.6243692282400932	Italian
204	first	3.6491600602638403	Italian
204	later	3.5908445833576286	Italian
205	first	3.752264384146303	Italian
205	later	3.6023417659230024	Italian
206	first	3.6526900792528996	Italian
206	later	3.589931671436981	Italian
207	first	3.644814330999097	Italian
207	later	3.591677416049517	Italian
208	first	3.66478702547107	Italian
208	later	3.630709098331702	Italian
209	first	3.648989321794361	Italian
209	later	3.594475213282161	Italian
210	first	3.6453795096825563	Italian
210	later	3.5942603174212913	Italian
211	first	3.6162561689641555	Italian
211	later	3.5886491055471055	Italian
212	first	3.6353035238174165	Italian
212	later	3.5885423743536986	Italian
213	first	3.6393908304799147	Italian
213	later	3.5910193396423766	Italian
214	first	3.7070410662445754	Italian
214	later	3.6314269830901855	Italian
215	first	3.70139325725727	Italian
215	later	3.633083853404914	Italian
216	first	3.673217004867472	Italian
216	later	3.6320584446746373	Italian
217	first	3.658460816128766	Italian
217	later	3.5898902430547315	Italian
218	first	3.674113563848171	Italian
218	later	3.59497730670646	Italian
219	first	3.6739384438752363	Italian
219	later	3.593493923237608	Italian
220	first	3.8099926530733543	Italian
220	later	3.6261807986794197	Italian
221	first	3.6580045476426846	Italian
221	later	3.5904083410125645	Italian
222	first	3.6485652702712823	Italian
222	later	3.5945562359823513	Italian
223	first	3.7510640961831396	Italian
223	later	3.63147911853528	Italian
224	first	3.674488876076831	Italian
224	later	3.6349377883469334	Italian
225	first	3.654365769934781	Italian
225	later	3.5860228528855416	Italian
226	first	3.660644741492186	Italian
226	later	3.59175333915326	Italian
227	first	3.760328261284677	Italian
227	later	3.627724142605307	Italian
228	first	3.6609012813611606	Italian
228	later	3.5886440704662865	Italian
229	first	3.758583158421636	Italian
229	later	3.624379081007681	Italian
230	first	3.654704874422411	Italian
230	later	3.5924281072222413	Italian
231	first	3.6518799778912947	Italian
231	later	3.5925015285201223	Italian
232	first	3.659299504110214	Italian
232	later	3.5967454557865124	Italian
233	first	3.72919548430683	Italian
233	later	3.611107586633483	Italian
234	first	3.6843065377386717	Italian
234	later	3.5865973006146628	Italian
235	first	3.7716848704350903	Italian
235	later	3.6301288519572266	Italian
236	first	3.687999966799561	Italian
236	later	3.630219251398323	Italian
237	first	3.670214870642913	Italian
237	later	3.56688597191374	Italian
238	first	3.65699169834709	Italian
238	later	3.594163530643728	Italian
239	first	3.666682223204058	Italian
239	later	3.5902991979877843	Italian
240	first	3.6386733466937695	Italian
240	later	3.595662443721091	Italian
241	first	3.644096152601714	Italian
241	later	3.5996667511843334	Italian
242	first	3.6563967536917867	Italian
242	later	3.582655152988311	Italian
243	first	3.7394321914702884	Italian
243	later	3.6135268958629045	Italian
244	first	3.7487463104306507	Italian
244	later	3.643217707084461	Italian
245	first	3.7027083944757258	Italian
245	later	3.6420706139760863	Italian
246	first	3.6116388959096923	Italian
246	later	3.5919994673491704	Italian
247	first	3.645884757326225	Italian
247	later	3.590953342326003	Italian
248	first	3.6519837070937338	Italian
248	later	3.592201271071931	Italian
249	first	3.642964870414175	Italian
249	later	3.5958505630916284	Italian
250	first	3.6560080077097545	Italian
250	later	3.5903767149078103	Italian
251	first	3.6496395130110204	Italian
251	later	3.598226398611954	Italian
252	first	3.6735609335923773	Italian
252	later	3.5940967342078416	Italian
253	first	3.6371233291341474	Italian
253	later	3.5931959197698253	Italian
254	first	3.6416198715451285	Italian
254	later	3.5894914220064633	Italian
255	first	3.669069513127628	Italian
255	later	3.6390293606644377	Italian
256	first	3.6488993851857208	Italian
256	later	3.588895420755383	Italian
257	first	3.6647598236317873	Italian
257	later	3.5984369027915832	Italian
258	first	3.644607719576778	Italian
258	later	3.59335191832199	Italian
259	first	3.664821517198069	Italian
259	later	3.595059439625274	Italian
260	first	3.6580838793227266	Italian
260	later	3.5945271635207883	Italian
261	first	3.5740330847729576	Italian
261	later	3.6005399058395615	Italian
262	first	3.7200999348231645	Italian
262	later	3.630700804320945	Italian
263	first	3.6691718564940934	Italian
263	later	3.6327005317596455	Italian
264	first	3.6778246542772477	Italian
264	later	3.5919550310156256	Italian
265	first	3.728999273019453	Italian
265	later	3.62571147421422	Italian
266	first	3.633698734805242	Italian
266	later	3.596528501706875	Italian
267	first	3.641588275988929	Italian
267	later	3.5963679258907257	Italian
268	first	3.592497171389446	Italian
268	later	3.605319603784992	Italian
269	first	3.6576285361204968	Italian
269	later	3.594363402458976	Italian
270	first	3.634916591143818	Italian
270	later	3.595995765867048	Italian
271	first	3.659514493064261	Italian
271	later	3.593214282199295	Italian
272	first	3.7486952679090657	Italian
272	later	3.6177916421070746	Italian
273	first	3.6646437809228303	Italian
273	later	3.5958060803838316	Italian
274	first	3.7531067729946574	Italian
274	later	3.6102348846439782	Italian
275	first	3.753046041458202	Italian
275	later	3.628933570393225	Italian
276	first	3.65459782674019	Italian
276	later	3.589196469327747	Italian
277	first	3.656612341655228	Italian
277	later	3.589190124139071	Italian
278	first	3.6451377528401654	Italian
278	later	3.5888357547691174	Italian
279	first	3.655334600170146	Italian
279	later	3.5914457446169767	Italian
280	first	3.6995017499794147	Italian
280	later	3.628097402926792	Italian
281	first	3.6553886769564574	Italian
281	later	3.5907660755076547	Italian
282	first	3.7821255389691113	Italian
282	later	3.6142233365715697	Italian
283	first	3.655325542181382	Italian
283	later	3.590350048372256	Italian
284	first	3.624732276802688	Italian
284	later	3.59949405984867	Italian
285	first	3.634380114100132	Italian
285	later	3.5904673187385487	Italian
286	first	3.7719521567243763	Italian
286	later	3.6093169172927047	Italian
287	first	3.754666151052347	Italian
287	later	3.6487862466463725	Italian
288	first	3.650314501036836	Italian
288	later	3.591244379318696	Italian
289	first	3.646661320737906	Italian
289	later	3.6310695481926434	Italian
290	first	3.6480094539737924	Italian
290	later	3.59206946557775	Italian
291	first	3.674956366057139	Italian
291	later	3.5895211765069384	Italian
292	first	3.6377515063928816	Italian
292	later	3.5867282034035695	Italian
293	first	3.706001109470668	Italian
293	later	3.628404201887746	Italian
294	first	3.6555546931424554	Italian
294	later	3.5909805934813264	Italian
295	first	3.652809913923157	Italian
295	later	3.5927340439871305	Italian
296	first	3.6899412754495904	Italian
296	later	3.622285293445478	Italian
297	first	3.643009631529799	Italian
297	later	3.593886851898246	Italian
298	first	3.739453483336771	Italian
298	later	3.6077898582399044	Italian
299	first	3.632831975688068	Italian
299	later	3.592818306941634	Italian
300	first	3.645377850643396	Italian
300	later	3.5929273508682624	Italian
301	first	3.618882543754363	Italian
301	later	3.592590209880158	Italian
302	first	3.6627512744636452	Italian
302	later	3.593920727148428	Italian
303	first	3.639655913758502	Italian
303	later	3.596743044413803	Italian
304	first	3.657956534165408	Italian
304	later	3.587567710965039	Italian
305	first	3.653503211447319	Italian
305	later	3.5898379859791114	Italian
306	first	3.6480954186255197	Italian
306	later	3.592081638133727	Italian
307	first	3.690703862393801	Italian
307	later	3.626850023107342	Italian
308	first	3.634706414394623	Italian
308	later	3.5979560067456613	Italian
309	first	3.655629329836295	Italian
309	later	3.5876372246949075	Italian
310	first	3.661125547026716	Italian
310	later	3.59978538284534	Italian
311	first	3.7658615416800254	Italian
311	later	3.6286004628613155	Italian
312	first	3.7516489213622175	Italian
312	later	3.6240272749235816	Italian
313	first	3.6126106224799424	Italian
313	later	3.597442618910165	Italian
314	first	3.7551338801402996	Italian
314	later	3.6285497311478903	Italian
315	first	3.761290596651412	Italian
315	later	3.6287228036507955	Italian
316	first	3.62730558869537	Italian
316	later	3.5890348904301086	Italian
317	first	3.655521153825873	Italian
317	later	3.590445275081758	Italian
318	first	3.6633233638901896	Italian
318	later	3.5953808034657375	Italian
319	first	3.6580867095659517	Italian
319	later	3.595945627353118	Italian
320	first	3.7659225519332127	Italian
320	later	3.6011377787371233	Italian
321	first	3.6740870701446506	Italian
321	later	3.628184876609007	Italian
322	first	3.7542713241437995	Italian
322	later	3.6354305215863447	Italian
323	first	3.6604189342921507	Italian
323	later	3.59618715228351	Italian
324	first	3.6330235984351185	Italian
324	later	3.5911122498977703	Italian
325	first	3.7138057794549804	Italian
325	later	3.6208825980749046	Italian
326	first	3.631908186373064	Italian
326	later	3.5894507103629962	Italian
327	first	3.651985807599384	Italian
327	later	3.5979258612441845	Italian
328	first	3.6089001263256466	Italian
328	later	3.599457605271883	Italian
329	first	3.7362336666420206	Italian
329	later	3.609676409563192	Italian
330	first	3.6492845635432443	Italian
330	later	3.5933558736814324	Italian
331	first	3.7080845729163405	Italian
331	later	3.630066422567609	Italian
332	first	3.6320841067954315	Italian
332	later	3.5907460318136013	Italian
333	first	3.6689502600756367	Italian
333	later	3.5901124735999286	Italian
334	first	3.656677162896708	Italian
334	later	3.5893767422806686	Italian
335	first	3.7572473617455238	Italian
335	later	3.629968474128413	Italian
336	first	3.636580447272624	Italian
336	later	3.60054048390846	Italian
337	first	3.6497421720991996	Italian
337	later	3.5933475494314586	Italian
338	first	3.6425296694142424	Italian
338	later	3.5890707476339765	Italian
339	first	3.6573751810301225	Italian
339	later	3.6407096241031516	Italian
340	first	3.655295851528457	Italian
340	later	3.593835648572755	Italian
341	first	3.6802155480155165	Italian
341	later	3.638731195202982	Italian
342	first	3.6549000825403897	Italian
342	later	3.593578880571154	Italian
343	first	3.6469794608264925	Italian
343	later	3.5954010949650748	Italian
344	first	3.6449919354536164	Italian
344	later	3.5925662450800377	Italian
345	first	3.6540080984731107	Italian
345	later	3.5942199487225905	Italian
346	first	3.6714603119637057	Italian
346	later	3.5939710031737233	Italian
347	first	3.7070301437572284	Italian
347	later	3.6273056618306017	Italian
348	first	3.744522535967625	Italian
348	later	3.6398919928824105	Italian
349	first	3.7481893733194798	Italian
349	later	3.627367530238181	Italian
350	first	3.6680370150548955	Italian
350	later	3.5891896675809587	Italian
351	first	3.825301986880329	Italian
351	later	3.619448702177649	Italian
352	first	3.699019075529035	Italian
352	later	3.6190581431881164	Italian
353	first	3.7513638602931043	Italian
353	later	3.6272648051732235	Italian
354	first	3.6532569493657485	Italian
354	later	3.5946065432083483	Italian
355	first	3.723251390773155	Italian
355	later	3.6273646327468216	Italian
356	first	3.649756486418286	Italian
356	later	3.5972645224527824	Italian
357	first	3.6462367414626042	Italian
357	later	3.5961176256614418	Italian
358	first	3.641517064303516	Italian
358	later	3.6397564631884065	Italian
359	first	3.6522548320681385	Italian
359	later	3.5914164074985093	Italian
360	first	3.642302017934581	Italian
360	later	3.5962716549230382	Italian
361	first	3.7642862736574956	Italian
361	later	3.61013778307512	Italian
362	first	3.76248361173486	Italian
362	later	3.6308759871566725	Italian
363	first	3.6532481868951203	Italian
363	later	3.594127491482985	Italian
364	first	3.7071582289181064	Italian
364	later	3.6264983420521006	Italian
365	first	3.6429162339458827	Italian
365	later	3.5879624674637207	Italian
366	first	3.6676113109209627	Italian
366	later	3.5933498486733493	Italian
367	first	3.6427217838457824	Italian
367	later	3.5911394603257114	Italian
368	first	3.669597447231025	Italian
368	later	3.5975843928259086	Italian
369	first	3.662289363193721	Italian
369	later	3.603752940529653	Italian
370	first	3.659943932350412	Italian
370	later	3.5907294119443014	Italian
371	first	3.7130046950564806	Italian
371	later	3.626628011272207	Italian
372	first	3.7430648516386515	Italian
372	later	3.6228524242772617	Italian
373	first	3.660249853611675	Italian
373	later	3.5940444650568195	Italian
374	first	3.748852654584758	Italian
374	later	3.6292956998636607	Italian
375	first	3.72783862049551	Italian
375	later	3.635523200523009	Italian
376	first	3.6311125108073448	Italian
376	later	3.5938601011394535	Italian
377	first	3.746768865287173	Italian
377	later	3.619655801538434	Italian
378	first	3.638870537222867	Italian
378	later	3.6455595423744436	Italian
379	first	3.72915933159801	Italian
379	later	3.6268670264855674	Italian
380	first	3.8114736105104967	Italian
380	later	3.635974591626549	Italian
381	first	3.8086420890967485	Italian
381	later	3.6260044814074432	Italian
382	first	3.657385905657195	Italian
382	later	3.5963926167913884	Italian
383	first	3.638110472413583	Italian
383	later	3.592825687013776	Italian
384	first	3.6455673257766668	Italian
384	later	3.5878556932308934	Italian
385	first	3.632906421617262	Italian
385	later	3.598829764156758	Italian
386	first	3.7481561330350077	Italian
386	later	3.60903734007957	Italian
387	first	3.6627796059118665	Italian
387	later	3.5971639945294167	Italian
388	first	3.6368558192527267	Italian
388	later	3.5982773757421733	Italian
389	first	3.643263969232803	Italian
389	later	3.5903884282166216	Italian
390	first	3.6529064233027446	Italian
390	later	3.588974446614253	Italian
391	first	3.647685150134619	Italian
391	later	3.5909320904676085	Italian
392	first	3.6525160710978657	Italian
392	later	3.5874595763460464	Italian
393	first	3.6574910770029203	Italian
393	later	3.5898547729603525	Italian
394	first	3.7340499043986357	Italian
394	later	3.6236147304312607	Italian
395	first	3.6308775474533235	Italian
395	later	3.5921576857847066	Italian
396	first	3.736067358419135	Italian
396	later	3.611825160402114	Italian
397	first	3.648576948014717	Italian
397	later	3.5937727766586627	Italian
398	first	3.651647045274558	Italian
398	later	3.590325886755053	Italian
399	first	3.6778595485158543	Italian
399	later	3.600375262741837	Italian
400	first	3.7467558400622205	Italian
400	later	3.631841669070478	Italian
401	first	3.6557442158005045	Italian
401	later	3.5928253866449005	Italian
402	first	3.7648398294222654	Italian
402	later	3.6098517772099346	Italian
403	first	3.661838397468407	Italian
403	later	3.5883273204866577	Italian
404	first	3.7496501733356356	Italian
404	later	3.6037204299460415	Italian
405	first	3.649460507387087	Italian
405	later	3.5989792480819967	Italian
406	first	3.6573467439256357	Italian
406	later	3.5935814987169734	Italian
407	first	3.652408432848793	Italian
407	later	3.5931747791822857	Italian
408	first	3.6603341897186845	Italian
408	later	3.588684218139247	Italian
409	first	3.6501447898588326	Italian
409	later	3.59503797973766	Italian
410	first	3.636822280700307	Italian
410	later	3.588809732524145	Italian
411	first	3.659363110027598	Italian
411	later	3.5845581547656242	Italian
412	first	3.659749622416192	Italian
412	later	3.593070156734758	Italian
413	first	3.6474029311507645	Italian
413	later	3.595482648716776	Italian
414	first	3.6580866990416556	Italian
414	later	3.5935650231349987	Italian
415	first	3.6690391596846816	Italian
415	later	3.597231765625698	Italian
416	first	3.7596513367904554	Italian
416	later	3.624045355173103	Italian
417	first	3.6522917963971038	Italian
417	later	3.5944872866613093	Italian
418	first	3.8005391539295763	Italian
418	later	3.6279401038913397	Italian
419	first	3.635517175572424	Italian
419	later	3.5890422278754297	Italian
420	first	3.642676713378539	Italian
420	later	3.599540019043626	Italian
421	first	3.7415761984020857	Italian
421	later	3.6308009463384057	Italian
422	first	3.8167322825138004	Italian
