word	phones	freq	word.length	freq.rank	unig.p	unig.h	min.pairs	min.pairs.2	min.pairs.3	mean.dist	mean.dist.nonmp	mean.dist.all	scaled.unig.h	network	language
achike	aճike	11169.276838504496	5	13	0.011188299359730255	6.4818654288618935	5	10	74	2.7444444444444445	4.887454618797903	4.877665995975855	-4.250767044479649	15	Kaqchikel
man	man	11100.581258284454	3	14	0.01111948678329356	6.490765987350341	28	202	544	2.6632258064516128	3.0404858299595143	2.9813176007866273	-3.4179609956631087	230	Kaqchikel
ruma	ruma	10140.40439839065	4	15	0.010157674635371542	6.621286021521875	13	75	355	2.765765765765766	4.002398081534772	3.9818961410195333	-4.528669644125168	88	Kaqchikel
toq	toq	8922.61911267168	3	16	0.00893781532581191	6.805862048755278	8	137	539	2.7722627737226277	3.193452380952381	3.1730580137659783	-3.283514456410463	145	Kaqchikel
kan	kan	8572.896158824182	3	17	0.008587496754861453	6.863546635912854	25	215	533	2.65374677002584	3.028254288597376	2.975417895771878	-3.258901349293307	240	Kaqchikel
chik	ճik	8437.066261570913	3	18	0.008451435524179804	6.886587872531433	11	139	562	2.769985974754558	3.1641791044776117	3.1376597836774827	-3.2490700156052346	150	Kaqchikel
re'	re'	8423.01489288954	3	19	0.008437360224454115	6.888992587481739	16	138	550	2.7546099290780144	3.174	3.136676499508358	-3.2480439615139325	154	Kaqchikel
ja	ja	8407.402261021347	2	20	0.008421721002536683	6.891669202425549	28	271	259	2.409660107334526	2.4886792452830186	2.409660107334526	-1.9669377597642679	299	Kaqchikel
ke	ke	8257.520995086705	2	21	0.008271584472129343	6.917620571815781	24	209	325	2.5348837209302326	2.608614232209738	2.5348837209302326	-1.9590273267878304	233	Kaqchikel
winaq	winaq	8042.066675305656	5	22	0.008055763209668793	6.955763007133828	2	16	209	2.8991228070175437	4.574133763094279	4.569416498993964	-4.010184297501003	18	Kaqchikel
tzij	ծij	7629.89319398539	3	23	0.007642887751048611	7.031666442610445	9	129	553	2.7832369942196533	3.1946375372393248	3.1720747295968534	-3.1871672689321215	138	Kaqchikel
rik'in	riKin	7195.862028049654	5	24	0.0072081173817440235	7.1161617795204695	9	33	162	2.7365853658536587	4.664646464646465	4.649496981891348	-3.928754935879245	42	Kaqchikel
xa	xa	6248.175273650405	2	25	0.006258816611355952	7.319894379951378	33	264	261	2.4042933810375673	2.4971428571428573	2.4042933810375673	-1.8364072079963083	297	Kaqchikel
rij	rij	5921.871267605194	3	26	0.005931956873281641	7.397276175562881	19	145	541	2.736543909348442	3.1664994984954866	3.12291052114061	-3.0311673395982894	164	Kaqchikel
pe	pe	5876.594635187437	2	27	0.0058866031297210904	7.408348919128581	22	208	328	2.5438282647584973	2.611940298507463	2.5438282647584973	-1.809444711601559	230	Kaqchikel
jehova	jehova	5378.551678592115	6	28	0.0053877119505550365	7.536111564265465	0	0	3	2.25	5.921476706709639	5.919742237844171	-4.52590492635523	0	Kaqchikel
wi	wi	5183.393780239716	2	29	0.005192221676587146	7.5894323056228314	17	205	336	2.5670840787119857	2.621072088724584	2.5670840787119857	-1.754247316409448	222	Kaqchikel
samaj	samaj	4946.0817758431995	5	30	0.004954505503442193	7.657043211777509	8	39	343	2.8516624040920715	4.432552504038772	4.419718309859155	-3.654166613996171	47	Kaqchikel
chupam	ճupam	4811.813141776749	5	31	0.004820008194952285	7.6967486853423335	3	21	207	2.8706896551724137	4.646110439338976	4.639839034205232	-3.6340094063245334	24	Kaqchikel
wuj	wuj	4504.244293973368	3	32	0.004511915523178892	7.792044228324274	8	109	553	2.8092399403874815	3.2351190476190474	3.214355948869223	-2.862726013278228	117	Kaqchikel
q'ij	Qij	4170.1339719940615	3	33	0.004177236174145864	7.903235571222009	9	133	553	2.778735632183908	3.18669314796425	3.1642084562438546	-2.8152824140761323	142	Kaqchikel
ruwi'	ruwi'	3976.5373368284813	5	34	0.003983309822369718	7.971816587582923	8	45	206	2.753846153846154	4.6777059773828755	4.663983903420523	-3.4943661699779636	53	Kaqchikel
winaqi'	winaqi'	3857.8813346302227	7	35	0.003864451735797241	8.015520536528333	2	0	13	2.5625	6.065842124408876	6.059956395348837	-4.297990660955962	2	Kaqchikel
ronojel	ronojel	3519.0872230904583	7	36	0.003525080620188985	8.148128031684898	4	2	8	2.1333333333333333	6.38587550054605	6.375726744186046	-4.218669177938694	6	Kaqchikel
utz	uծ	3511.280907156362	2	37	0.003517261009230269	8.151331886079301	9	184	365	2.633273703041145	2.6648451730418943	2.633273703041145	-1.5829704599225496	193	Kaqchikel
achi'el	aճi'el	3391.0636417712844	6	38	0.003396839000466049	8.201591444052758	1	10	43	2.727272727272727	5.632180539273153	5.629173989455184	-4.131116402696328	11	Kaqchikel
loq'olaj	loQolaj	3316.123008803963	7	39	0.003321770735262379	8.233831781052965	0	1	10	2.6666666666666665	6.291166848418757	6.288880813953488	-4.167403987445585	1	Kaqchikel
rub'eyal	ruBeyal	3242.743639023461	7	40	0.003248266392250453	8.26611433101247	0	4	38	2.8372093023255816	6.200290803344238	6.198037790697675	-4.148093617882056	4	Kaqchikel
majun	majun	3233.376059902546	5	41	0.003238882859099994	8.270287993636607	3	23	192	2.853881278538813	4.626763401854091	4.620523138832998	-3.3428417181653622	26	Kaqchikel
el	el	3203.712059352981	2	42	0.003209168337456875	8.283584816250064	16	198	344	2.5831842576028623	2.6346863468634685	2.5831842576028623	-1.5426574450553239	214	Kaqchikel
rija'	rija'	3142.822795067033	5	43	0.003148175371978894	8.311268374935779	4	41	330	2.8617021276595747	4.401209677419355	4.3939637826961775	-3.322037280334854	45	Kaqchikel
jesus	jesus	2966.400054956464	5	44	0.002971452164311921	8.394616128638809	0	4	50	2.8727272727272726	5.018115942028985	5.016096579476861	-3.2797242733482084	4	Kaqchikel
nub'ij	nuBij	2893.020685175962	5	45	0.0028979478212999947	8.430752665829853	10	42	239	2.7773972602739727	4.5941794664510915	4.5778672032193155	-3.2613789013051195	52	Kaqchikel
b'ey	Bey	2863.3566846263975	3	46	0.0028682332996568757	8.445621908262064	7	95	570	2.833580980683507	3.246778989098117	3.2281219272369714	-2.583854684932794	102	Kaqchikel
juna'	juna'	2843.060263197748	5	47	0.0028479023111642153	8.45588462488028	9	47	298	2.808450704225352	4.4658585858585855	4.451509054325956	-3.2486202040200345	56	Kaqchikel
xub'ij	xuBij	2818.0800522086406	5	48	0.002822879556096325	8.468616710082586	5	38	225	2.8104089219330857	4.597014925373134	4.587927565392354	-3.242156528801633	43	Kaqchikel
we	we	2749.3844719885965	2	49	0.002754066979659628	8.50422063802591	24	197	337	2.556350626118068	2.6310861423220975	2.556350626118068	-1.4754037732311323	221	Kaqchikel
ruwach'ulew	ruwaՃulew	2719.720471439032	9	50	0.002724352458016509	8.519870923258253	2	0	0	0.6666666666666666	8.0315142198309	8.014570552147239	-4.795808987064534	2	Kaqchikel
la	la	2688.495207702648	2	51	0.0026930740141816465	8.536530404460274	26	262	270	2.4329159212880143	2.507518796992481	2.4329159212880143	-1.4655551892115317	288	Kaqchikel
chuwach	ճuwaճ	2618.2383642957843	5	52	0.0026226975155532063	8.574732858292773	7	30	211	2.8112449799196786	4.653613241824788	4.641448692152918	-3.188284731169128	37	Kaqchikel
rub'anik	ruBanik	2616.6771011089654	7	53	0.0026211335933614636	8.575593398157766	1	31	60	2.6129032258064515	6.032363636363637	6.028343023255814	-3.962973323287981	32	Kaqchikel
tinamit	tinamit	2569.8392055043896	7	54	0.00257421592760917	8.601651211435493	1	0	19	2.761904761904762	6.099636363636364	6.095566860465116	-3.9473863883946247	1	Kaqchikel
k'iy	Kiy	2463.6733088006845	3	55	0.002467869218570638	8.66251834184366	9	122	559	2.793053545586107	3.2025819265143993	3.1799410029498527	-2.49130838415942	131	Kaqchikel
kiwach	kiwaճ	2413.7128868224704	5	56	0.002417823708434858	8.692075227932271	3	35	219	2.8294573643410854	4.550584441757356	4.544466800804829	-3.1287137375215197	38	Kaqchikel
na'oj	na'oj	2382.4876230860864	5	57	0.002386545264599996	8.710860585022589	7	54	296	2.8016759776536313	4.468308437626161	4.456740442655936	-3.119177008449716	61	Kaqchikel
nub'an	nuBan	2369.997517591533	5	58	0.0023740338870660506	8.718443756441653	6	85	365	2.7811816192560177	4.339790153349475	4.329979879275654	-3.1153272732021526	91	Kaqchikel
ruwach	ruwaճ	2340.333517041968	5	59	0.0023443193654229316	8.736615163909258	5	53	228	2.770034843205575	4.6171843485276325	4.608048289738431	-3.1061022268514913	58	Kaqchikel
apo	apo	2257.586568140551	3	60	0.0022614314892605465	8.788547994906	4	83	651	2.8728010825439783	3.1926877470355732	3.1809242871189776	-2.437533511119456	87	Kaqchikel
nuya'	nuya'	2137.3693027554737	5	61	0.002141009480496327	8.86749310059922	13	91	355	2.739130434782609	4.362201537838931	4.3428571428571425	-3.039659655774033	104	Kaqchikel
k'ayewal	Kayewal	2118.634144513643	7	62	0.002122242414195409	8.880194826438265	1	2	21	2.72	6.217818181818182	6.213662790697675	-3.780770673340775	3	Kaqchikel
mas	mas	2115.5116181400044	3	63	0.0021191145698119225	8.882322695615885	17	182	563	2.7129750982961993	3.0720720720720722	3.0344149459193708	-2.3975213195240355	199	Kaqchikel
nab'ey	naBey	2095.215196711355	5	64	0.002098783581319262	8.896230875656935	4	9	189	2.9014778325123154	4.593145161290322	4.585513078470825	-3.025070400241961	13	Kaqchikel
xe	xe	2085.84761759044	2	65	0.002089400048168804	8.902695539383066	28	203	327	2.5313059033989265	2.616981132075472	2.5313059033989265	-1.353941627916952	231	Kaqchikel
na	na	2082.7250912168015	2	67	0.0020862722037853173	8.904856880672533	34	269	255	2.3917710196779964	2.486641221374046	2.3917710196779964	-1.3532828131487429	303	Kaqchikel
wakami	wakami	2082.7250912168015	6	66	0.0020862722037853173	8.904856880672533	2	2	35	2.775	5.549692172383465	5.545401288810779	-3.7139120184673184	4	Kaqchikel
rije'	rije'	2007.7844582494804	5	68	0.0020112039385816478	8.95772490452917	2	22	178	2.857142857142857	4.676067687348912	4.6712273641851105	-2.993851835161265	24	Kaqchikel
rutzijol	ruծijol	1999.9781423153847	7	69	0.0020033843276229327	8.963345071515471	0	10	42	2.7547169811320753	6.170846964740094	6.1686046511627906	-3.731032905916798	10	Kaqchikel
qa	qa	1982.8042472603736	2	70	0.001986181183513758	8.97578705019759	22	258	278	2.45438282647585	2.5186567164179103	2.45438282647585	-1.3316620522710334	280	Kaqchikel
janila	janila	1979.6817208867349	6	71	0.0019830533391302714	8.978060801717712	2	8	65	2.8026315789473686	5.4291996481970095	5.425014645577035	-3.6704846079726443	10	Kaqchikel
aj	aj	1954.701509897628	2	72	0.001958030584062382	8.9963809849245	30	260	268	2.4221824686940967	2.507575757575758	2.4221824686940967	-1.3253846594318077	290	Kaqchikel
kik'in	kiKin	1932.8438252821593	5	73	0.0019361356733779782	9.012604232642854	9	36	194	2.7625	4.632323232323232	4.617303822937625	-2.965991343537574	45	Kaqchikel
saqamaq'	saqamaQ	1914.108667040329	7	74	0.001917368607077061	9.026656568166336	0	2	19	2.772727272727273	6.078880407124682	6.076671511627907	-3.6931620314201474	2	Kaqchikel
xub'an	xuBan	1884.4446664907643	5	75	0.0018876540854339417	9.049189871102097	10	73	334	2.770334928229665	4.3581244947453515	4.3428571428571425	-2.947417977046468	83	Kaqchikel
ki'	ki'	1814.1878230839009	3	76	0.0018172775868055015	9.10400547845259	20	156	554	2.7277701778385772	3.1305220883534135	3.0855457227138645	-2.3029327587168966	176	Kaqchikel
ka'i'	ka'i'	1742.369716490218	5	77	0.0017453371659853182	9.16227852002793	4	41	241	2.818815331010453	4.506854838709677	4.499396378269617	-2.8900064622843717	45	Kaqchikel
konojel	konojel	1718.9507686879301	7	78	0.0017218783331091714	9.18180107829275	2	4	12	2.4210526315789473	6.362677337213532	6.356468023255814	-3.600359640343495	6	Kaqchikel
tata'ixel	tata'ixel	1656.5002412151623	9	79	0.0016593214454394465	9.235190890942354	0	0	0	0	7.749808135072909	7.743865030674846	-4.30210643074637	0	Kaqchikel
ruq'ij	ruQij	1642.4488725337897	5	80	0.0016452461457137585	9.247480842564816	4	46	164	2.7348837209302324	4.744354838709677	4.7364185110663986	-2.846751949611758	50	Kaqchikel
tijonik	tijonik	1626.8362406655976	7	81	0.0016296069237963274	9.26126026957861	3	9	40	2.660377358490566	6.237627365356623	6.229651162790698	-3.5528297410364784	12	Kaqchikel
qitzij	qiծij	1617.4686615446824	5	82	0.0016202233906458686	9.269591544170565	2	19	145	2.844311377245509	4.763900080580178	4.758953722334004	-2.835527048760115	21	Kaqchikel
ya'	ya'	1533.1604494564463	3	83	0.0015357715922917404	9.346820617542425	26	200	558	2.6751592356687897	3.0323232323232325	2.977384464110128	-2.1993273534851747	226	Kaqchikel
ch'ab'al	ՃaBal	1458.219816489125	5	84	0.0014607033270880706	9.419121092147456	7	52	326	2.821243523316062	4.414210738796932	4.402816901408451	-2.759615647106754	59	Kaqchikel
jujun	jujun	1448.85223736821	5	85	0.0014513197939376122	9.428418836729547	3	25	141	2.8	4.789197904070939	4.782696177062374	-2.7548954775282937	28	Kaqchikel
moloj	moloj	1434.800868686837	5	86	0.001437244494211924	9.442478780568084	6	24	128	2.7547169811320753	4.834947538337369	4.82374245472837	-2.7477576906601366	30	Kaqchikel
pwaq	pwaq	1419.1882368186452	4	87	0.001421605272294493	9.458263347663012	2	57	356	2.8461538461538463	4.104007633587786	4.099094807050976	-2.964070970710888	59	Kaqchikel
k'aslem	Kaslem	1362.9827620931544	6	88	0.0013653040733917407	9.516561988227679	3	2	18	2.5416666666666665	5.834604105571848	5.828646748681898	-3.3510247792565795	5	Kaqchikel
yan	yan	1356.7377093458776	3	89	0.0013590483846247683	9.523187465042719	23	204	545	2.6727037516170764	3.040281973816717	2.9911504424778763	-2.1240743903742176	227	Kaqchikel
roj	roj	1348.9313934117818	3	90	0.0013512287736660528	9.53151232969365	18	136	523	2.74188790560472	3.2034068136272547	3.16125860373648	-2.1205223014110173	154	Kaqchikel
tikirel	tikirel	1344.247603851324	7	91	0.0013465370070908232	9.536530404460274	1	2	17	2.6666666666666665	6.236	6.231831395348837	-3.388172115135336	3	Kaqchikel
itzel	iծel	1313.02234011494	4	92	0.0013152585632559609	9.570437841601974	1	29	258	2.8823529411764706	4.202670481640439	4.199142448785135	-2.902206512792733	30	Kaqchikel
ma	ma	1305.2160241808442	2	93	0.0013074389522972454	9.579040699776236	30	257	271	2.4275491949910553	2.5132575757575757	2.4275491949910553	-1.147779749529069	287	Kaqchikel
rejqalem	rejqalem	1286.480865939014	8	94	0.001288671885996328	9.599899304673901	3	2	3	1.7777777777777777	7.0469558296856345	7.036948748510131	-3.818999635051314	5	Kaqchikel
jalajoj	jalajoj	1277.113286818099	7	95	0.0012792883528458694	9.61044279891537	0	1	26	2.857142857142857	6.0425299890948745	6.040334302325581	-3.3439601289680874	1	Kaqchikel
akuchi'	akuճi'	1239.6429703344381	6	96	0.0012417542202440345	9.65340463471416	2	5	51	2.7966101694915255	5.5801817648783345	5.575864089045108	-3.269844403980256	7	Kaqchikel
rat	rat	1216.2240225321502	3	97	0.0012182953873678876	9.680920313795449	16	195	558	2.7012987012987013	3.052	3.016715830875123	-2.056772261789334	211	Kaqchikel
kiwi'	kiwi'	1186.5600219825856	5	98	0.0011885808657247684	9.71654422352617	7	39	215	2.786259541984733	4.6188938231731935	4.606841046277666	-2.6086233710478504	46	Kaqchikel
manaq	manaq	1167.8248637407553	5	99	0.0011698137994238511	9.739505371969482	2	36	309	2.8764367816091956	4.460918614020951	4.456338028169014	-2.596966725351496	38	Kaqchikel
xuya'	xuya'	1164.702337367117	5	100	0.001166685955040365	9.74336801160188	11	82	334	2.75	4.372017792155277	4.355331991951711	-2.5950057859081257	93	Kaqchikel
la'	la'	1152.2122318725633	3	101	0.0011541745775064199	9.758922825796722	25	202	552	2.673076923076923	3.0353178607467206	2.982300884955752	-2.0234898153353083	227	Kaqchikel
ruchuq'a'	ruճuQa'	1150.6509686857444	7	102	0.001152610655314677	9.76087902276205	4	3	16	2.4166666666666665	6.240990171095741	6.2311046511627906	-3.2539740813397255	7	Kaqchikel
kik'aslem	kiKaslem	1133.4770736307332	8	103	0.0011354075112055026	9.782574093861367	2	5	3	1.9090909090909092	7.063643595863167	7.0560190703218115	-3.6992879848675106	7	Kaqchikel
ik'	iK	1131.915810443914	2	104	0.0011338435890137597	9.784562646954821	24	188	346	2.5724508050089447	2.647940074906367	2.5724508050089447	-1.0851330520120177	212	Kaqchikel
ruq'a'	ruQa'	1100.69054670753	5	105	0.0011025651451788971	9.824920384570962	8	75	286	2.745945945945946	4.4927302100161555	4.479678068410463	-2.5536042366892557	83	Kaqchikel
rusamaj	rusamaj	1096.0067571470724	7	106	0.0010978733786036676	9.831072611552559	3	23	68	2.663157894736842	5.883551673944687	5.8760901162790695	-3.2119865635558043	26	Kaqchikel
k'u'x	Ku'x	1085.0779148393383	4	107	0.001086925923261466	9.84553066424625	3	10	196	2.9095238095238094	4.273985680190931	4.267270128632682	-2.7504922705219044	13	Kaqchikel
ti	ti	1072.5878093447845	2	108	0.001074414545727521	9.862233543039018	17	217	324	2.54561717352415	2.598890942698706	2.54561717352415	-1.061457599343029	234	Kaqchikel
kij	kij	1064.7814934106887	3	109	0.0010665949347688055	9.872771902832946	17	144	547	2.744710860366714	3.164164164164164	3.1248770894788596	-1.9749122027292358	161	Kaqchikel
ch'aqa	Ճaqa	1058.536440663412	4	110	0.001060339246001833	9.881258368720774	3	69	435	2.8464566929133857	3.960381861575179	3.9542639352072415	-2.7307883699972524	72	Kaqchikel
retal	retal	1058.536440663412	5	111	0.001060339246001833	9.881258368720774	3	19	232	2.8901960784313725	4.536477226924627	4.5303822937625755	-2.5250032317307043	22	Kaqchikel
tzijonem	ծijonem	1050.730124729316	7	112	0.0010525196350431175	9.891937137246801	3	4	27	2.6285714285714286	6.406113537117904	6.397892441860465	-3.1755793873587885	7	Kaqchikel
nkib'an	nkiBan	1039.8012824215816	6	113	0.0010415721797009155	9.907021464785856	4	37	178	2.7818181818181817	5.196245233206219	5.189806678383128	-3.119389045433491	41	Kaqchikel
iximulew	iximulew	1030.4337033006666	8	114	0.001032188646550457	9.920077617611303	0	0	2	2	7.36724960254372	7.364322606277314	-3.609178266895973	0	Kaqchikel
nrajo'	nrajo'	1027.311176927028	6	115	0.0010290608021669707	9.924456058121876	5	16	108	2.776923076923077	5.318955399061033	5.3110720562390155	-3.1090461671996357	21	Kaqchikel
k'atzinel	Kaծinel	1017.9435978061128	7	117	0.0010196772690165118	9.93767167762604	1	3	20	2.68	6.207272727272727	6.203125	-3.148222475415679	4	Kaqchikel
yalan	yalan	1017.9435978061128	5	116	0.0010196772690165118	9.93767167762604	3	59	359	2.838862559241706	4.350261991132608	4.344466800804829	-2.4963639867865237	62	Kaqchikel
ulew	ulew	1005.4534923115594	4	118	0.001007165891482567	9.955482953742502	4	16	189	2.8714285714285714	4.250716332378223	4.242496426869938	-2.6898533628015184	20	Kaqchikel
oxi'	oxi'	1000.7697027511018	4	119	0.0010024741249073377	9.962219285238378	0	30	304	2.901492537313433	4.149189704480458	4.147212958551691	-2.6861382624991617	30	Kaqchikel
juan	juan	992.9633868170058	4	120	9.94654513948622e-4	9.973516876572763	5	69	562	2.8712715855572997	3.8662207357859533	3.857551214864221	-2.679907618266767	74	Kaqchikel
ruk'aslem	ruKaslem	989.8408604433674	8	121	9.915266695651357e-4	9.978060801717712	2	6	7	2.1875	7.085521081941129	7.077870480731029	-3.5711803434651372	8	Kaqchikel
rin	rin	978.9120181356332	3	122	9.80579214222934e-4	9.99407819905508	21	151	546	2.7273991655076495	3.147738693467337	3.1002949852507373	-1.923152711849206	172	Kaqchikel
amaq'	amaQ	971.1057022015373	4	123	9.727596032642185e-4	10.005629061726516	3	53	526	2.893653516295026	3.929832935560859	3.9237732253454025	-2.662197683883775	56	Kaqchikel
nb'an	nBan	967.9831758278989	4	124	9.696317588807323e-4	10.010275426582881	11	93	471	2.795138888888889	3.90991854336368	3.8928060981419725	-2.6596352043660567	104	Kaqchikel
nimalaj	nimalaj	964.8606494542604	7	125	9.665039144972459e-4	10.014936803952745	0	10	65	2.8289473684210527	5.707379134860051	5.70530523255814	-3.102004994280734	10	Kaqchikel
mokaj	mokaj	957.0543335201645	5	126	9.586843035385305e-4	10.026656568166336	4	12	172	2.878306878306878	4.6375	4.629778672032193	-2.4511891844930758	16	Kaqchikel
k'amol	Kamol	949.2480175860685	5	127	9.508646925798148e-4	10.038472318413532	6	27	222	2.8359375	4.599273607748184	4.588732394366197	-2.4451907034237066	33	Kaqchikel
utzilaj	uծilaj	938.3191752783342	6	128	9.399172372376131e-4	10.055178651145933	1	3	68	2.8904109589041096	5.410023446658851	5.407147041593439	-3.0314964454479787	4	Kaqchikel
jay	jay	930.5128593442382	3	129	9.320976262788975e-4	10.067231311394957	15	200	538	2.6909814323607426	3.062937062937063	3.0294985250737465	-1.8919394280467878	215	Kaqchikel
nk'atzin	nKaծin	916.4614906628655	6	130	9.180223265532094e-4	10.089183138747066	2	9	69	2.802469135802469	5.378481383758428	5.3743409490333915	-3.0113236620692847	11	Kaqchikel
rub'i'	ruBi'	897.7263324210352	5	131	8.99255260252292e-4	10.11898168602538	8	40	216	2.7773584905660376	4.652665589660743	4.639034205231388	-2.4043186548933013	48	Kaqchikel
nqab'an	nqaBan	894.6038060473968	6	132	8.961274158688058e-4	10.124008503100214	4	31	185	2.8099547511312215	5.193605162804341	5.187170474516696	-2.990663902703972	35	Kaqchikel
qawach	qawaճ	888.35875330012	5	133	8.898717271018333e-4	10.134114989550536	3	44	274	2.8354037267080745	4.511084240225715	4.505030181086519	-2.396635957407866	47	Kaqchikel
ojer	ojer	886.7974901133009	4	134	8.883078049100903e-4	10.136652712352436	3	18	209	2.883116883116883	4.296420047732697	4.28966174368747	-2.589937878327256	21	Kaqchikel
kaj	kaj	877.4299109923857	3	135	8.789242717596314e-4	10.151973511636193	20	210	536	2.6701434159061277	3.040160642570281	2.9970501474926254	-1.8557812625010528	230	Kaqchikel
ja'	ja'	860.2560159373746	3	136	8.617211276504572e-4	10.180491323285962	27	216	538	2.6508951406649617	3.019211324570273	2.9626352015732547	-1.8436131602839867	243	Kaqchikel
molaj	molaj	849.3271736296402	5	137	8.507736723082554e-4	10.198936990606779	6	17	176	2.84	4.620258272800646	4.609657947686117	-2.363727886563464	23	Kaqchikel
nkiya'	nkiya'	847.7659104428211	6	138	8.492097501165123e-4	10.201591444052758	7	39	171	2.743119266055046	5.265120375807399	5.254833040421793	-2.9446386874419264	46	Kaqchikel
akuchi	akuճi	839.9595945087252	5	139	8.413901391577967e-4	10.214937469300494	1	2	33	2.810810810810811	4.94643576318969	4.942857142857143	-2.355604951791051	3	Kaqchikel
pan	pan	824.3469626405332	3	140	8.257509172403656e-4	10.242005712498665	25	210	536	2.6593264248704664	3.0353178607467206	2.982300884955752	-1.817365936795973	235	Kaqchikel
ixoqi'	ixoqi'	800.9280148382453	6	141	8.022920843642188e-4	10.283584816250064	0	1	15	2.764705882352941	5.692938763551128	5.691271236086702	-2.8959970329865943	1	Kaqchikel
che'	ճe'	799.3667516514262	3	142	8.007281621724757e-4	10.286399831857118	16	126	567	2.7732394366197184	3.181	3.1435594886922322	-1.7984236634958874	142	Kaqchikel
maya'	maya'	797.8054884646069	5	143	7.991642399807325e-4	10.289220350919496	11	70	340	2.7748815165876777	4.379296401132228	4.362575452716298	-2.3178938924128696	81	Kaqchikel
samajela'	samajela'	796.2442252777877	9	144	7.976003177889893e-4	10.29204639499826	1	1	7	2.4	7.577572964669739	7.566717791411043	-3.572681435522767	2	Kaqchikel
q'atoy	Qatoy	794.6829620909685	5	145	7.960363955972463e-4	10.294877985781422	4	15	189	2.875598086124402	4.674193548387096	4.666398390342052	-2.3150216909100734	19	Kaqchikel
jub'a'	juBa'	793.1216989041493	5	146	7.944724734055031e-4	10.297715145084952	3	58	309	2.8194070080862534	4.468762595727529	4.462776659959759	-2.313581355254955	61	Kaqchikel
b'anob'al	BanoBal	785.3153829700534	7	147	7.866528624467876e-4	10.311985242051591	1	1	43	2.869565217391304	6.051272727272727	6.047238372093023	-2.9243202969704907	2	Kaqchikel
choj	ճoj	783.7541197832343	3	148	7.850889402550446e-4	10.314856277906346	14	125	549	2.7735849056603774	3.2025948103792414	3.169124877089479	-1.7862817450165207	139	Kaqchikel
k'utunik	Kutunik	782.192856596415	7	149	7.835250180633014e-4	10.31773303866191	1	6	26	2.676470588235294	6.393090909090909	6.388808139534884	-2.920882152311519	7	Kaqchikel
q'atb'al	QatBal	777.5090670359574	6	150	7.78833251488072e-4	10.326397899789038	1	22	93	2.769230769230769	5.444607268464244	5.441710603397774	-2.8705986482164354	23	Kaqchikel
tasik'ij	tasiKij	752.5288560468504	7	151	7.538104964201821e-4	10.373510495627157	2	4	23	2.6333333333333333	6.1793379410694795	6.173328488372093	-2.8875178948825435	6	Kaqchikel
b'a'	Ba'	750.9675928600312	3	152	7.52246574228439e-4	10.376506748087076	23	204	554	2.676470588235294	3.0312185297079557	2.982300884955752	-1.7599764579172776	227	Kaqchikel
ruk'u'x	ruKu'x	746.2838032995736	6	153	7.475548076532097e-4	10.38553302387637	1	5	58	2.8461538461538463	5.77168815943728	5.7685998828353835	-2.835517394757224	6	Kaqchikel
nim	nim	746.2838032995736	3	154	7.475548076532097e-4	10.38553302387637	11	162	573	2.749665327978581	3.1074626865671644	3.0816125860373647	-1.756125087840484	173	Kaqchikel
